,ent_num,Add_num,Address,City/State/Province/Postal Code,Country,Add_remarks
255,4414,4247,c/o COMPANIA ADMINISTRADORA DE VIVIENDA S.A.,Cali,Colombia,
256,4418,2555,c/o IMCOMER LTDA.,Cali,Colombia,
257,4418,2556,c/o INVERSIONES EL PENON S.A.,Cali,Colombia,
258,4418,2557,c/o ADMINISTRACION INMOBILIARIA BOLIVAR S.A.,Cali,Colombia,
259,4418,2558,c/o INVERSIONES BETANIA LTDA.,Cali,Colombia,
260,4418,2559,c/o CONCRETOS CALI S.A.,Cali,Colombia,
261,4418,2560,c/o CONSTRUCTORA DIMISA LTDA.,Cali,Colombia,
262,4418,2561,Calle 3C No. 72-64 10,Cali,Colombia,
263,4418,2562,c/o INVERSIONES GEMINIS S.A.,Cali,Colombia,
264,4424,2577,"Transversal 11, Diagonal 23-30 apt. 304A",Cali,Colombia,
265,4435,2594,c/o CONCRETOS CALI S.A.,Cali,Colombia,
266,4435,2595,Calle 5 No. 46-83 Local 119,Cali,Colombia,
267,4435,2596,c/o INMOBILIARIA U.M.V. S.A.,Cali,Colombia,
268,4435,2597,c/o CONSTRUCTORA DIMISA LTDA.,Cali,Colombia,
269,4436,2598,c/o ADMINISTRACION INMOBILIARIA BOLIVAR S.A.,Cali,Colombia,
270,4436,2599,c/o INMOBILIARIA BOLIVAR LTDA.,Cali,Colombia,
271,4444,2609,Avenida 2N No. 7N-55 of. 601-602,Cali,Colombia,
272,4450,2624,c/o CONSULTORIA EMPRESARIAL ESPECIALIZADA LTDA.,Cali,Colombia,
273,4450,2625,c/o SERVICIOS INMOBILIARIAS LTDA.,Cali,Colombia,
274,4450,2626,c/o INMOBILIARIA U.M.V. S.A.,Cali,Colombia,
275,4450,2627,c/o COMERCIALIZADORA INTERNACIONAL VALLE DE ORO S.A.,Cali,Colombia,
276,4451,2628,Carrera 76 No. 6-200 102,Cali,Colombia,
277,4451,2629,Avenida 7N No. 17A-46,Cali,Colombia,
278,4451,2630,c/o INVERSIONES EL PENON S.A.,Cali,Colombia,
279,4451,2631,c/o INVERSIONES BETANIA LTDA.,Cali,Colombia,
280,4452,2632,c/o INVERSIONES EL PENON S.A.,Cali,Colombia,
281,4452,2633,c/o INVERSIONES BETANIA LTDA.,Cali,Colombia,
282,4452,2634,c/o INVERSIONES GEMINIS S.A.,Cali,Colombia,
283,4453,2635,c/o GANADERIAS DEL VALLE S.A.,Cali,Colombia,
284,4453,2636,c/o INMOBILIARIA U.M.V. S.A.,Cali,Colombia,
285,4453,2637,c/o COMERCIALIZADORA INTERNACIONAL VALLE DE ORO S.A.,Cali,Colombia,
286,4454,2638,Carrera 60 No. 2A-107,Cali,Colombia,
287,4457,2643,Carrera 3 No. 10-02 Local 113,Cali,Colombia,
288,4460,2656,c/o CONCRETOS CALI S.A.,Cali,Colombia,
289,4460,2657,c/o CONSTRUEXITO S.A.,Cali,Colombia,
290,4460,2658,c/o INDUSTRIA MADERERA ARCA LTDA,Cali,Colombia,
291,4460,2659,Calle 66 No. 1A-6 51,Cali,Colombia,
292,4460,2660,c/o GANADERIAS DEL VALLE S.A.,Cali,Colombia,
293,4460,2661,c/o SOCOVALLE LTDA.,Cali,Colombia,
294,4486,2678,Avenida 2DN No. 24N-76,Cali,Colombia,
295,4486,2679,Carrera 61 No. 11-58,Cali,Colombia,
296,4487,2680,"Avenida Caracas No. 59-77 of. 201A, 401B y 405B",Bogota,Colombia,
297,4488,2681,"Avenida Caracas No. 59-77 of. 201A, 401B, 405B y 407B",Bogota,Colombia,
298,4489,2682,Carrera 7 No. 72-28 of. 301,Bogota,Colombia,
299,4489,2683,Carrera 4 No. 86-88,Bogota,Colombia,
300,4489,2684,Transversal 3 No. 85-10 apt. 401 Interior 1,Bogota,Colombia,
301,4490,2685,Avenida 2N No. 7N-55 of. 521,Cali,Colombia,
302,4490,2686,Carrera 68 No. 13B-61 of. 104B,Cali,Colombia,
303,4490,2687,Calle 70N No. 14-31,Cali,Colombia,
304,4491,2688,Avenida 2N No. 7N-55 of. 421,Cali,Colombia,
305,4492,2689,Avenida 2FN No. 24N-92,Cali,Colombia,
306,4492,2690,Carrera 83 No. 6-50,Cali,Colombia,
307,4492,2691,Carrera 61 No. 11-58,Cali,Colombia,
308,4493,2692,Avenida 6N y Avenida 4 No. 13N-50 of. 1201,Cali,Colombia,
309,4495,2693,Calle 11 No. 32-47 Bodega 41 Arroyohondo,Cali,Colombia,
310,4495,2694,Calle 32 No. 11-41 Bodega 4 Arroyohondo,Cali,Colombia,
311,4496,2695,Calle 17N No. 6N-28,Cali,Colombia,
312,4496,2696,Calle 24N No. 6N-21,Cali,Colombia,
313,4497,2697,"Avenida Caracas No. 59-77 of. 201A, 401B y 405B",Bogota,Colombia,
314,4499,2699,Carrera 61 Nos. 11-58 y 11-62,Cali,Colombia,
315,4500,2700,Carrera 4 No. 12-41 of. 608 y 701,Cali,Colombia,
316,4501,2701,Avenida 4A Oeste No. 5-107 apt. 401,Cali,Colombia,
317,4501,2702,Avenida 7N No. 23N-39,Cali,Colombia,
318,4501,2703,Avenida 4A Oeste No. 5-187 apt. 401,Cali,Colombia,
319,4502,2704,Avenida 2DN No. 24N-76,Cali,Colombia,
320,4502,2705,Avenida 2CN No. 24N-92,Cali,Colombia,
321,4502,2706,Carrera 61 No. 11-58,Cali,Colombia,
322,4502,2707,Calle 70N No. 14-31,Cali,Colombia,
323,4504,2708,Calle 47AN,Cali,Colombia,
324,4504,2709,Calle 34 No. 5A-25,Cali,Colombia,
325,4505,2710,Calle 34 No. 5A-25,Cali,Colombia,
326,4505,2711,1 Km Antes de Cavasa Palmira-Cali,,Colombia,
327,4505,2712,Granja Pio Pio Carretera Cali-Candelaria Km 12,Cali,Colombia,
328,4506,2713,Avenida 2N No. 7N-55 of. 521,Cali,Colombia,
329,4506,2714,Carrera 3 No. 12-40,Cali,Colombia,
330,4506,2715,A.A. 1689,Cali,Colombia,
331,4506,2716,Km 17 Recta Cali-Palmira,Palmira,Colombia,
332,4507,2717,Pollo Tanrico Km 17 Recta Cali-Palmira,Palmira,Colombia,
333,4507,2718,,Cali,Colombia,
334,4508,2719,Avenida 7N No. 17A-48,Cali,Colombia,
335,4508,2720,c/o AGROPECUARIA LA ROBLEDA S.A.,Cali,Colombia,
336,4512,2725,Avenida 39 No. 15-22,Bogota,Colombia,
337,4512,2726,c/o CONSTRUCTORA ALTOS DEL RETIRO LTDA.,Bogota,Colombia,
338,4512,2727,c/o INVERSIONES ARIO LTDA.,Cali,Colombia,
339,4512,2728,Carrera 9 No. 9S-35,Buga,Colombia,
340,4512,2729,Carrera 4 No. 12-41 of. 710,Cali,Colombia,
341,4512,2730,Calle 110 No. 30-45,Bogota,Colombia,
342,4513,2731,c/o AGROPECUARIA LA ROBLEDA S.A.,Cali,Colombia,
343,4514,2732,c/o AGROPECUARIA LA ROBLEDA S.A.,Cali,Colombia,
344,4516,2734,c/o AGROPECUARIA LA ROBLEDA S.A.,Cali,Colombia,
345,4518,2736,c/o VALLADARES LTDA.,Cali,Colombia,
346,4518,2737,c/o AGROPECUARIA BETANIA LTDA.,Cali,Colombia,
347,4518,2738,c/o INVERSIONES VILLA PAZ S.A.,Cali,Colombia,
348,4520,2740,c/o AGROPECUARIA LA ROBLEDA S.A.,Cali,Colombia,
349,4521,4109,c/o INVHERESA S.A.,Cali,Colombia,
350,4521,4110,c/o ALKALA ASOCIADOS S.A.,Cali,Colombia,
351,4522,2741,c/o CONSTRUCTORA ALTOS DEL RETIRO LTDA.,Bogota,Colombia,
352,4522,2742,Calle 7 Oeste No. 2-228,Cali,Colombia,
353,4522,2743,Transversal 3 No. 86-73,Bogota,Colombia,
354,4522,2744,c/o INVERSIONES CULZAT GUEVARA Y CIA. S.C.S.,Cali,Colombia,
355,4523,2745,c/o INMOBILIARIA GALES LTDA,Bogota,Colombia,
356,4523,2746,c/o COMERCIAL DE NEGOCIOS CLARIDAD Y CIA.,Bogota,Colombia,
357,4523,2747,c/o COMERCIALIZADORA EXPERTA Y CIA. S. EN C.,Bogota,Colombia,
358,4524,2748,c/o INVHERESA S.A.,Cali,Colombia,
359,4525,4126,c/o W. HERRERA Y CIA. S. EN C.,Cali,Colombia,
360,4525,4127,c/o INVERSIONES EL GRAN CRISOL LTDA.,Cali,Colombia,
361,4526,4131,c/o INVHERESA S.A.,Cali,Colombia,
362,4526,4132,c/o ALKALA ASOCIADOS S.A.,Cali,Colombia,
363,4527,2749,c/o COMERCIALIZADORA INTERNACIONAL VALLE DE ORO S.A.,Cali,Colombia,
364,4527,9346,Calle 11 No. 1-07 of. 405,Cali,Colombia,
365,4527,9347,c/o PROCESADORA DE POLLOS SUPERIOR S.A.,Cali,Colombia,
366,4528,2750,c/o INVHERESA S.A.,Cali,Colombia,
367,4529,4401,c/o W. HERRERA Y CIA. S. EN C.,Cali,Colombia,
368,4532,2752,c/o INVERSIONES VILLA PAZ S.A.,Cali,Colombia,
369,4533,2753,c/o COMERCIALIZADORA INTERNACIONAL VALLE DE ORO S.A.,Cali,Colombia,
370,4534,2754,c/o AGROPECUARIA LA ROBLEDA S.A.,Cali,Colombia,
371,4534,2755,c/o INDUSTRIA MADERERA ARCA LTDA.,Cali,Colombia,
372,4537,2761,c/o INVERSIONES EL PENON S.A.,Cali,Colombia,
373,4538,2762,c/o AGROPECUARIA LA ROBLEDA S.A.,Cali,Colombia,
374,4542,2765,c/o INVERSIONES VILLA PAZ S.A.,Cali,Colombia,
375,4544,2767,c/o INVERSIONES VILLA PAZ S.A.,Cali,Colombia,
376,4545,2768,c/o INVHERESA S.A.,Cali,Colombia,
377,4546,2769,c/o AGROPECUARIA LA ROBLEDA S.A.,Cali,Colombia,
378,4546,9350,Calle 1A No. 62A-120,Cali,Colombia,
379,4547,2770,c/o INVERSIONES VILLA PAZ S.A.,Cali,Colombia,
380,4550,2774,c/o COMERCIALIZADORA INTERNACIONAL VALLE DE ORO S.A.,Cali,Colombia,
381,4552,2776,c/o INVERSIONES VILLA PAZ S.A.,Cali,Colombia,
382,4553,2777,c/o CONSTRUVIDA S.A.,Cali,Colombia,
383,4554,2778,c/o CONSTRUCTORA ALTOS DEL RETIRO LTDA.,Bogota,Colombia,
384,4556,4381,c/o INVHERESA S.A.,Cali,Colombia,
385,4556,4382,c/o INMOBILIARIA U.M.V. S.A.,Cali,Colombia,
386,4556,4383,c/o ALKALA ASOCIADOS S.A.,Cali,Colombia,
387,4557,4384,c/o INVHERESA S.A.,Cali,Colombia,
388,4557,4385,c/o ALKALA ASOCIADOS S.A.,Cali,Colombia,
389,4557,9349,Carrera 30A No. 67-45,Palmira,Colombia,
390,4559,2782,c/o AGROPECUARIA LA ROBLEDA S.A.,Cali,Colombia,
391,4560,2783,c/o GANADERIAS DEL VALLE S.A.,Cali,Colombia,
392,4561,4386,c/o INDUSTRIA MADERERA ARCA LTDA.,Cali,Colombia,
393,4561,4387,c/o AGROPECUARIA LA ROBLEDA S.A.,Cali,Colombia,
394,4561,4388,c/o INVERSIONES VILLA PAZ S.A.,Cali,Colombia,
395,4561,4389,c/o COLOMBIANA DE CERDOS LTDA.,Pereira,Colombia,
396,4561,4390,c/o MATADERO METROPOLITANO LTDA.,Pereira,Colombia,
397,4562,2784,c/o AGROPECUARIA LA ROBLEDA S.A.,Cali,Colombia,
398,4563,2785,c/o GANADERIAS DEL VALLE S.A.,Cali,Colombia,
399,4564,2786,c/o MERCAVICOLA LTDA.,Cali,Colombia,
400,4564,9348,Carrera 11 No. 9-11,"Villagorgon, Candelaria",Colombia,
401,4579,2813,Avenida 2D Norte No. 24N-76,Cali,Colombia,
402,4579,2814,Carrera 61 No. 11-58,Cali,Colombia,
403,4581,2817,Calle 70N No. 14-31,Cali,Colombia,
404,4581,2818,Carrera 61 No. 11-58,Cali,Colombia,
405,4624,2892,c/o VALLADARES LTDA.,Cali,Colombia,
406,4632,2898,"PO Box 15875/7177, 144 Mirdamad Blvd",Tehran,Iran,
407,4632,16811,213 Ferdowsi Avenue,Tehran 11365,Iran,
408,4632,41726,"Mirdamad Blvd, 144 - P.O. Box 15875/7/77",Tehran,Iran,
409,4633,2899,"PO Box 11365/5699, No 247 3rd Floor Fedowsi Ave, Cross Sarhang Sakhaei St",Tehran,Iran,
410,4633,45326,"P.O. Box 11365-3499, Ferdowsi Ave, Cross Sarhang Sakhaie St",Tehran,Iran,
411,4635,2901,"No. 40 North Shiraz Street, Mollasadra Ave, Vanak Sq",Tehran 19917,Iran,
412,4635,45327,"No. 40, North Shiraz St, Mollasadra Ave",Tehran,Iran,
413,4635,45328,"40, Northern Shirazi St, Molla Sadra Ave",Tehran 19917,Iran,
414,4639,2905,"PO Box 14155-6395, 129 Patrice Lumumba St, Jalal-al-Ahmad Expressway",Tehran 14454,Iran,
415,4642,16813,5 Lothbury,London EC2R 7HD,United Kingdom,
416,4642,16814,"PO Box 15175/584, 6th Floor, Sadaf Bldg, 1137 Vali Asr Ave",Tehran 15119-43885,Iran,
417,4688,2921,,,,
418,4690,2923,,,,
419,4691,2924,,,,
420,4693,2925,,,,
421,4694,2926,,,,
422,4695,2927,,,,
423,4696,2928,,,,
424,4697,2929,,,,
425,4700,2932,,,,
426,4702,2934,,,,
427,4703,2935,,,,
428,4706,2938,,,,
429,4707,2939,,,,
430,4708,2940,,,,
431,4709,2941,,,,
432,4710,2942,,,,
433,4711,2943,,,,
434,4713,2945,,,,
435,4714,2946,,,,
436,4715,2947,,,,
437,4717,2949,,,,
438,6330,3772,Calle 74 No. 53-30,Barranquilla,Colombia,
439,6330,3773,Carrera 38B No. 76-40,Barranquilla,Colombia,
440,6330,3774,c/o GRAN COMPANIA DE HOTELES LTDA.,Barranquilla,Colombia,
441,6330,3775,c/o HOTELES E INMUEBLES DE COLOMBIA LTDA.,Barranquilla,Colombia,
442,6330,3776,c/o INMOBILIARIA DEL CARIBE LTDA.,Barranquilla,Colombia,
443,6330,3777,c/o INMOBILIARIA HOTELERA DEL CARIBE LTDA.,Barranquilla,Colombia,
444,6330,3778,c/o INVERSIONES HOTELERAS DEL LITORAL LTDA.,Barranquilla,Colombia,
445,6330,3779,c/o INVERSIONES PRADO TRADE CENTER LTDA.,Barranquilla,Colombia,
446,6330,3780,c/o NEGOCIOS Y PROPIEDADES DEL CARIBE LTDA.,Barranquilla,Colombia,
447,6330,3781,c/o PROMOCIONES Y CONSTRUCCIONES DEL CARIBE LTDA.,Barranquilla,Colombia,
448,6330,3782,"c/o PROMOCIONES Y CONSTRUCCIONES DEL CARIBE LTDA., Y CIA. S.C.A.",Barranquilla,Colombia,
449,6330,3783,c/o PROMOTORA HOTEL BARRANQUILLA LTDA.,Barranquilla,Colombia,
450,6330,3784,c/o SURAMERICANA DE HOTELES LTDA.,Barranquilla,Colombia,
451,6330,3785,c/o EDIFICACIONES DEL CARIBE LTDA.,Barranquilla,Colombia,
452,6330,3786,c/o DESARROLLOS URBANOS 'DESARROLLAR' LTDA.,Barranquilla,Colombia,
453,6330,3787,c/o AGRICOLA SONGO LTDA.,Barranquilla,Colombia,
454,6333,4185,c/o AGRICOLA SONGO LTDA.,Barranquilla,Colombia,
455,6333,4186,c/o GRAN COMPANIA DE HOTELES LTDA.,Barranquilla,Colombia,
456,6333,4187,c/o HOTELES E INMUEBLES DE COLOMBIA LTDA.,Barranquilla,Colombia,
457,6333,4188,c/o DESARROLLOS URBANOS 'DESARROLLAR' LTDA.,Barranquilla,Colombia,
458,6333,4189,c/o EDIFICACIONES DEL CARIBE LTDA.,Barranquilla,Colombia,
459,6333,4190,c/o INVERSIONES HOTELERAS DEL LITORAL LTDA.,Barranquilla,Colombia,
460,6333,4191,c/o INVERSIONES PRADO TRADE CENTER LTDA.,Barranquilla,Colombia,
461,6333,4192,c/o NEGOCIOS Y PROPIEDADES DEL CARIBE LTDA.,Barranquilla,Colombia,
462,6333,4193,c/o PROMOCIONES Y CONSTRUCCIONES DEL CARIBE LTDA.,Barranquilla,Colombia,
463,6333,4194,"c/o PROMOCIONES Y CONSTRUCCIONES DEL CARIBE LTDA., Y CIA. S.C.A.",Barranquilla,Colombia,
464,6333,4195,c/o PROMOTORA HOTEL BARRANQUILLA LTDA.,Barranquilla,Colombia,
465,6333,4196,c/o INMOBILIARIA DEL CARIBE LTDA.,Barranquilla,Colombia,
466,6333,4197,c/o INMOBILIARIA HOTELERA DEL CARIBE LTDA.,Barranquilla,Colombia,
467,6333,4198,Calle 74 No. 53-30,Barranquilla,Colombia,
468,6333,4199,c/o SURAMERICANA DE HOTELES LTDA.,Barranquilla,Colombia,
469,6333,4200,c/o INVERSIONES NAMOS Y CIA. LTDA.,Barranquilla,Colombia,
470,6333,4201,c/o K. P. TO JEANS WEAR S. DE H.,Barranquilla,Colombia,
471,6334,4202,c/o DESARROLLOS URBANOS 'DESARROLLAR' LTDA.,Barranquilla,Colombia,
472,6334,4203,c/o GRAN COMPANIA DE HOTELES LTDA.,Barranquilla,Colombia,
473,6334,4204,c/o HOTELES E INMUEBLES DE COLOMBIA LTDA.,Barranquilla,Colombia,
474,6334,4205,c/o INMOBILIARIA DEL CARIBE LTDA.,Barranquilla,Colombia,
475,6334,4206,c/o EDIFICACIONES DEL CARIBE LTDA.,Barranquilla,Colombia,
476,6334,4207,c/o INVERSIONES HOTELERAS DEL LITORAL LTDA.,Barranquilla,Colombia,
477,6334,4208,c/o INVERSIONES PRADO TRADE CENTER LTDA.,Barranquilla,Colombia,
478,6334,4209,c/o NEGOCIOS Y PROPIEDADES DEL CARIBE LTDA.,Barranquilla,Colombia,
479,6334,4210,c/o PROMOCIONES Y CONSTRUCCIONES DEL CARIBE LTDA.,Barranquilla,Colombia,
480,6334,4211,"c/o PROMOCIONES Y CONSTRUCCIONES DEL CARIBE LTDA., Y CIA. S.C.A.",Barranquilla,Colombia,
481,6334,4212,c/o PROMOTORA HOTEL BARRANQUILLA LTDA.,Barranquilla,Colombia,
482,6334,4213,c/o SURAMERICANA DE HOTELES LTDA.,Barranquilla,Colombia,
483,6334,4214,c/o INMOBILIARIA HOTELERA DEL CARIBE LTDA.,Barranquilla,Colombia,
484,6334,4215,Calle 74 No. 53-30,Barranquilla,Colombia,
485,6334,4216,c/o AGRICOLA SONGO LTDA.,Barranquilla,Colombia,
486,6334,4217,Carrera 54 No. 74-79,Barranquilla,Colombia,
487,6334,4218,Carrera 54 No. 75-97 piso 2,Barranquilla,Colombia,
488,6334,4219,c/o CAMPO VERDE LTDA.,Barranquilla,Colombia,
489,6334,4220,c/o VILLA DE ARTE S. DE H.,Barranquilla,Colombia,
490,6335,3808,c/o PROMOTORA HOTEL BARRANQUILLA LTDA.,Barranquilla,Colombia,
491,6335,3809,c/o SURAMERICANA DE HOTELES LTDA.,Barranquilla,Colombia,
492,6335,3810,c/o INMOBILIARIA HOTELERA DEL CARIBE LTDA.,Barranquilla,Colombia,
493,6335,3811,Calle 74 No. 53-30,Barranquilla,Colombia,
494,6335,3812,c/o AGRICOLA SONGO LTDA.,Barranquilla,Colombia,
495,6335,3813,c/o DESARROLLOS URBANOS 'DESARROLLAR' LTDA.,Barranquilla,Colombia,
496,6335,3814,c/o EDIFICACIONES DEL CARIBE LTDA.,Barranquilla,Colombia,
497,6335,3815,c/o GRAN COMPANIA DE HOTELES LTDA.,Barranquilla,Colombia,
498,6335,3816,c/o HOTELES E INMUEBLES DE COLOMBIA LTDA.,Barranquilla,Colombia,
499,6335,3817,c/o INMOBILIARIA DEL CARIBE LTDA.,Barranquilla,Colombia,
500,6335,3818,c/o PROMOCIONES Y CONSTRUCCIONES DEL CARIBE LTDA.,Barranquilla,Colombia,
501,6335,3819,c/o INVERSIONES HOTELERAS DEL LITORAL LTDA.,Barranquilla,Colombia,
502,6335,3820,c/o INVERSIONES PRADO TRADE CENTER LTDA.,Barranquilla,Colombia,
503,6335,3821,c/o NEGOCIOS Y PROPIEDADES DEL CARIBE LTDA.,Barranquilla,Colombia,
504,6335,3822,"c/o PROMOCIONES Y CONSTRUCCIONES DEL CARIBE LTDA., Y CIA. S.C.A.",Barranquilla,Colombia,
505,6335,4740,c/o HAPPY DAYS S. de H.,Barranquilla,Colombia,
506,6335,4741,c/o VESTIMENTA J Y J S. de H.,Barranquilla,Colombia,
507,6336,3823,Calle 74 No. 53-30,Barranquilla,Colombia,
508,6339,3829,Calle 74 No. 53-30,Barranquilla,Colombia,
509,6340,3830,Calle 74 No. 53-30,Barranquilla,Colombia,
510,6341,3831,Calle 74 No. 53-30,Barranquilla,Colombia,
511,6343,3834,Calle 74 No. 53-30,Barranquilla,Colombia,
512,6344,3835,Calle 74 No. 53-30,Barranquilla,Colombia,
513,6345,3836,Calle 74 No. 53-30,Barranquilla,Colombia,
514,6346,3837,Calle 74 No. 53-30,Barranquilla,Colombia,
515,6348,3842,Calle 74 No. 53-30,Barranquilla,Colombia,
516,6351,3851,Calle 74 No. 53-30,Barranquilla,Colombia,
517,6355,3869,Calle 74 No. 53-30,Barranquilla,Colombia,
518,6355,3870,Apartado Aereo 51110,Barranquilla,Colombia,
519,6356,3871,Calle 74 No. 53-30,Barranquilla,Colombia,
520,6365,3872,,,,
521,6366,3873,,,,
522,6367,3874,,,,
523,6368,3875,,,,
524,6526,3961,Calle 1A No. 62A-130,Cali,Colombia,
525,6526,3962,Calle 1A No. 62A-120,Cali,Colombia,
526,6526,3963,Avenida 2N No. 7N-55 of. 501,Cali,Colombia,
527,6526,3964,Calle 70N No. 14-31,Cali,Colombia,
528,6528,3966,Calle 74 No. 53-30,Barranquilla,Colombia,
529,6529,3967,Carrera 54 No. 75-97 piso 2,Barranquilla,Colombia,
530,6531,3969,Km. 3 Via Marsella Parque Industrial,Pereira,Colombia,
531,6531,3970,Apartado Aereo 3786,Pereira,Colombia,
532,6533,3973,Carrera 40 No. 6-24 of. 402B,Cali,Colombia,
533,6533,3974,Carrera 41 No. 6-15/35,Cali,Colombia,
534,6535,4409,Avenida 2N No. 7N-55 of. 501,Cali,Colombia,
535,6535,4410,"Calle 2A No. 65A-110, apto. 501 B3",Cali,Colombia,
536,6539,3985,Carrera 23D No. 13B-59,Cali,Colombia,
537,6542,3989,Avenida 2N 7N-55 of. 501,Cali,Colombia,
538,6542,3990,Carrera 24D Oeste No. 6-237,Cali,Colombia,
539,6545,4404,Carrera 54 No. 75-107,Barranquilla,Colombia,
540,6547,3996,Calle 78 No. 53-70 Local 218,Barranquilla,Colombia,
541,6550,4000,Km. 3 Via Marsella Parque Industrial,Pereira,Colombia,
542,6550,4001,Carrera 10 No. 34-21 Dosq.,Pereira,Colombia,
543,6550,4002,Apartado Aereo 3786,Pereira,Colombia,
544,6556,4013,Avenida 2N No. 7N-55 of. 501,Cali,Colombia,
545,6556,4014,Carrera 53 No. 13-55 apt. 102B,Cali,Colombia,
546,6556,4015,Carrera 3 No. 12-40,Cali,Colombia,
547,6563,4032,Carrera 51B No. 94-110,Barranquilla,Colombia,
548,6565,4034,Carrera 54 No. 74-79,Barranquilla,Colombia,
549,6565,4035,Aereo Apartado 51881,Barranquilla,Colombia,
550,6635,4474,,,Afghanistan,
551,6636,4475,,,Afghanistan,
552,6659,4504,Calle 52 No. 28E-30,Cali,Colombia,
553,6659,4505,"Hacienda La Lorena, Zarzal",Valle del Cauca,Colombia,
554,6659,4506,c/o AGROINVERSORA URDINOLA HENAO Y CIA. S.C.S.,Cali,Colombia,
555,6659,4507,c/o CONSTRUCTORA UNIVERSAL LTDA.,Cali,Colombia,
556,6659,4508,c/o EXPLOTACIONES AGRICOLAS Y GANADERAS LA LORENA S.C.S.,Cali,Colombia,
557,6659,4509,c/o INDUSTRIAS AGROPECUARIAS DEL VALLE LTDA.,Cali,Colombia,
558,6659,4510,c/o INVERSIONES EL EDEN S.C.S.,Cali,Colombia,
559,6660,4511,Carrera 40 No. 5A-40,Cali,Colombia,
560,6660,4512,c/o CONSTRUCTORA E INMOBILIARIA URVALLE CIA. LTDA.,Cali,Colombia,
561,6661,4513,Calle 5 No. 22-39 of. 205,Cali,Colombia,
562,6661,4514,Calle 52 No. 28E-30,Cali,Colombia,
563,6663,4516,Km. 3 Via Marsella,Pereira,Colombia,
564,6666,4520,Carrera 9 No. 9-49 of. 902,Cali,Colombia,
565,6667,4521,Carrera 50 No. 9B-20 of. 07,Cali,Colombia,
566,6667,4522,Calle 52 No. 28E-30,Cali,Colombia,
567,6669,4525,Calle 5 No. 22-39 of. 205,Cali,Colombia,
568,6669,4526,Calle 52 No. 28E-30,Cali,Colombia,
569,6672,4529,Carrera 50 No. 9B-20 of. 07,Cali,Colombia,
570,6672,4530,Calle 52 No. 28E-30,Cali,Colombia,
571,6673,4531,Calle 5 No. 22-39 of. 205,Cali,Colombia,
572,6673,4532,Calle 52 No. 28E-30,Cali,Colombia,
573,6680,4544,Calle 34 No. 5A-25,Cali,Colombia,
574,6680,4545,Carrera 15 No. 44-68,Cali,Colombia,
575,6686,4563,Calle 52 No. 28E-30,Cali,Colombia,
576,6686,4564,Calle 8 No. 39-79 of. 201,Cali,Colombia,
577,6686,4565,c/o AGROINVERSORA URDINOLA HENAO Y CIA. S.C.S.,Cali,Colombia,
578,6686,4566,c/o CONSTRUCTORA UNIVERSAL LTDA.,Cali,Colombia,
579,6686,4567,c/o EXPLOTACIONES AGRICOLAS Y GANADERAS LA LORENA S.C.S.,Cali,Colombia,
580,6686,4568,c/o INDUSTRIAS AGROPECUARIAS DEL VALLE LTDA.,Cali,Colombia,
581,6686,4569,c/o INVERSIONES EL EDEN S.C.S.,Cali,Colombia,
582,6686,10835,c/o CASA GRAJALES S.A.,"La Union, Valle",Colombia,
583,6686,10836,c/o FREXCO S.A.,"La Union, Valle",Colombia,
584,6686,10837,c/o GRAJALES S.A.,"La Union, Valle",Colombia,
585,6686,10838,c/o HOTEL LOS VINEDOS,"La Union, Valle",Colombia,
586,6686,10839,c/o IBADAN LTDA.,"Tulua, Valle",Colombia,
587,6686,10840,c/o INVERSIONES AGUILA LTDA.,"La Union, Valle",Colombia,
588,6686,10841,c/o INVERSIONES GRAME LTDA.,"La Union, Valle",Colombia,
589,6686,10842,c/o INVERSIONES LOS POSSO LTDA. S.C.S.,"La Union, Valle",Colombia,
590,6686,10843,c/o INVERSIONES SANTA CECILIA S.C.S.,"La Union, Valle",Colombia,
591,6686,10844,c/o INVERSIONES SANTA MONICA LTDA.,"La Union, Valle",Colombia,
592,6686,10845,c/o PANAMERICANA LTDA.,Cali,Colombia,
593,6686,10846,c/o SOCIEDAD DE NEGOCIOS SAN AGUSTIN LTDA.,"La Union, Valle",Colombia,
594,6686,10847,c/o INDUSTRIAS AGROPECUARIAS EL EDEN S.A.,"Higueronal Torti, Darien",Panama,
595,6703,4631,,,,
596,6704,4632,,,,
597,6706,4634,,,,
598,6707,4635,,,,
599,6708,4636,,,,
600,6709,4637,,,,
601,6710,4638,Cardin Avenue,,Saint Kitts and Nevis,
602,6712,4640,,,,
603,6713,4641,,,,
604,6714,4643,,,,
605,6715,4642,,,,
606,6717,4647,Hacienda Coque,Cartago,Colombia,
607,6717,4648,Carrera 4 No. 16-04 apt. 303,Cartago,Colombia,
608,6717,4649,c/o AGRICOLA GANADERA HENAO GONZALEZ Y CIA. S.C.S.,Cartago,Colombia,
609,6717,4650,c/o COMPANIA AGROINVERSORA HENAGRO LTDA.,Cartago,Colombia,
610,6717,4651,c/o DESARROLLOS COMERCIALES E INDUSTRIALES HENAO GONZALEZ Y CIA. S.C.S.,Cartago,Colombia,
611,6717,4652,c/o MAQUINARIA TECNICA Y TIERRAS LTDA.,Cartago,Colombia,
612,6717,4653,c/o ORGANIZACION EMPRESARIAL A DE J HENAO M E HIJOS Y CIA. S.C.S.,Cartago,Colombia,
