,ent_num,alt_num,alt_type,alt_name,alt_remarks
4605,12889,14285,aka,"KHADER, Abdel",
4606,12889,14286,aka,"SOULEIMANE, Abou",
4607,12890,14288,aka,"GHUL, Hassan",
4608,12890,14289,aka,"GUL, Hassan",
4609,12890,14290,aka,"GUL, Hasan",
4610,12890,14291,aka,"MAHMUD, Khalid",
4611,12890,14292,aka,"SHAHJI, Ahmad",
4612,12890,14293,aka,"MUHAMMAD, Mustafa",
4613,12890,14294,aka,"AL-MADANI, Abu Gharib",
4614,12891,14297,aka,"HARB, Abass Hussein",
4615,12892,14641,aka,"SALEH, Qasim",
4616,12893,14642,aka,"HARB, Ali Hussein",
4617,12914,14308,aka,INDIAN MUJAHEDEEN,
4618,12914,14309,aka,INDIAN MUJAHIDIN,
4619,12914,14310,aka,ISLAMIC SECURITY FORCE-INDIAN MUJAHIDEEN (ISF-IM),
4620,12915,14319,aka,"KYAGULANYI, David",
4621,12915,14320,aka,"TALENGELANIMIRO, Musezi",
4622,12915,14321,aka,"TUTU, Mzee",
4623,12915,14322,aka,TALENGELANIMIRO,
4624,12915,14323,aka,"JUNJU, Abdullah",
4625,12915,14324,aka,"KYAGULANYI, Alilabaki",
4626,12915,14325,aka,"MUHAMMAD, Hussein",
4627,12915,14326,aka,"LUUMU, Nicolas",
4628,12915,14327,aka,"ALIRABAKI, Steven",
4629,12916,14328,aka,"SHEHBAZ, Malik Zafar Iqbal",
4630,12916,14329,aka,"SHAHBAZ, Malik Zafar Iqbal",
4631,12916,14330,aka,"IQBAL, Malik Zafar",
4632,12916,14331,aka,"IQBAL, Zaffer",
4633,12916,14332,aka,"CHAUDHRY, Zafar Iqbal",
4634,12916,14333,aka,"IQBAL, Muhammad Zafar",
4635,12917,14335,aka,"BHATTVI, Hafiz Abdul Salam",
4636,12917,14336,aka,"BHATTVI, Molvi Abdursalam",
4637,12917,14337,aka,"BHATTWI, Abdul Salam",
4638,12917,14338,aka,"BUDVI, Hafiz Abdusalam",
4639,12917,14339,aka,"BHUTVI, Hafiz Abdussalaam",
4640,12917,14340,aka,"BHUTVI, Abdul Salam",
4641,12917,14377,aka,"BHATTVI, Mullah Abdul Salaam",
4642,12917,14378,aka,"BUDVI, Abdul Salam",
4643,12918,14341,aka,"MARTITEGUI, Jurdan",
4644,12919,14343,aka,"ABU-GHAZALAH, Muhammad Hisham Isma'il",
4645,12919,14344,aka,"ABU-GHAZALAH, Muhammad Hisham Muhammad",
4646,12919,14347,aka,"ABU LAYTH, Mansur",
4647,12919,14348,aka,"AL-FILISTINI, Abu Layth",
4648,12919,14349,aka,"ISMA'IL, 'Ali 'Abd Al-Rahman",
4649,12919,14350,aka,"ABU SUWAYWIN, 'Ali 'Abd Al-Rahman",
4650,12920,14351,aka,"NOREZAI, Haji Faizuulah Khan",
4651,12920,14352,aka,"NOORI, Haji Faizullah",
4652,12920,14353,aka,"KHAN, Haji Faizullah",
4653,12920,14354,aka,"NOOR, Haji Faizullah",
4654,12920,14355,aka,"NOORZAI, Haji Pazullah",
4655,12921,14358,aka,"NOORZAI, Hajji Malak",
4656,12921,14359,aka,"NOORZAI, Haji Malek",
4657,12922,14362,aka,"REHMAN, Abdul",
4658,12922,14363,aka,"UR-REHMAN, Abd",
4659,12922,14364,aka,"RAHMAN, Abdur",
4660,12922,14365,aka,"SINDHI, Abdul Rehman",
4661,12922,14366,aka,"AL-SINDHI, Abdul Rehman",
4662,12922,14367,aka,"AL-SINDHI, Abdur Rahman",
4663,12922,14369,aka,"SINDI, Abdur Rehman",
4664,12922,14370,aka,"SINDHI, Abdurahman",
4665,12922,14374,aka,"YAMIN, Abdur Rehman Muhammad",
4666,12923,14371,aka,"RAHIM, Fazel",
4667,12923,14373,aka,"RAHIM, Fazil",
4668,12923,14375,aka,"RAHMAN, Fazil",
4669,12924,14376,aka,"MAHSUD, Abdul Aziz",
4670,12926,14389,aka,"AL-SAMARRA'I, Ibrahim 'Awad Ibrahim al-Badri",
4671,12926,14390,aka,"AL-SAMARRA'I, Ibrahim Awwad Ibrahim",
4672,12926,14391,aka,"AL-SAMARRA'I, Dr. Ibrahim Awwad Ibrahim",
4673,12926,14397,aka,"AL-QURASHI, Abu Bakr al-Baghdadi al-Husseini",
4674,12926,14398,aka,"AL-QURAISHI, Abu Bakr al-Baghdadi al-Husayni",
4675,12926,14399,aka,"AL-BAGHDADI, Abu Bakr al-Husayni",
4676,12927,14400,aka,MAHAN AIR CO.,
4677,12928,14401,aka,CONSPIRACY OF THE NUCLEI OF FIRE,
4678,12928,14402,aka,CONSPIRACY OF CELLS OF FIRE,
4679,12928,14403,aka,SYNOMOSIA PYRINON TIS FOTIAS,
4680,12928,14404,aka,THESSALONIKI-ATHENS FIRE NUCLEI CONSPIRACY,
4681,12929,14405,aka,"ARBABSIAR, Mansour",
4682,12930,14406,aka,"ABDULLAHI, Mustafa",
4683,12932,14407,aka,REAL-ESTATE BANK,
4684,12940,14423,aka,"KHAN, Madi",
4685,12945,14435,aka,"ARAQI, Abdollah",
4686,12945,14436,aka,"ARAQI, Abdullah",
4687,12945,14437,aka,"ERAGHI, Abdollah",
4688,12945,14438,aka,"ERAQI, Abdollah",
4689,12946,14439,aka,"FIRUZABADI, Hasan",
4690,12946,14440,aka,"FIROOZABADI, Hassan",
4691,12946,14442,aka,"AQAI-FIRUZABADI, Hassan",
4692,12951,14719,aka,NIKSA NIROU,
4693,12951,24813,aka,KIA NIROU,
4694,12951,24814,aka,BLOCK NIROU SUN CO,
4695,12951,24815,aka,BNSA CO,
4696,12951,24816,aka,NEKU NIROU TAVAN CO,
4697,12954,14454,aka,FULMEN COMPANY,
4698,12956,14465,aka,ARFA PAINT COMPANY,
4699,12956,14466,aka,ARFEH COMPANY,
4700,12956,14467,aka,FARASEPEHR ENGINEERING COMPANY,
4701,12956,14468,aka,HOSSEINI NEJAD TRADING CO.,
4702,12956,14469,aka,IRAN SAFFRON COMPANY,
4703,12956,14470,aka,IRANSAFFRON CO,
4704,12956,14471,aka,SHETAB G,
4705,12956,14472,aka,SHETAB GAMAN,
4706,12956,14473,aka,SHETAB TRADING,
4707,12956,14474,aka,Y.A.S. CO LTD.,
4708,12960,14480,aka,"SULIMAN H. AL HBLIAN, Barahim",
4709,12976,14483,aka,JUNIOR INTERNACIONAL S.A.,
4710,12988,14488,aka,"CHEAITELLY SAHELE, Jorge Ali",
4711,12989,14490,aka,"TORRES ZAMBRANO, Manuel",
4712,12992,22012,aka,"SALEH, Ali Mohamed",
4713,12992,22013,aka,"SALIH, Ali Muhammad",
4714,12992,22014,aka,"SALEH, Ali Mohammad",
4715,12992,22015,aka,"SALAH, Ali Mohammad",
4716,12992,22016,aka,"SALIH, Ali Abd-Al-Amir Muhammad",
4717,12992,22017,aka,"SALIH, Ali Muhammad Abd-Al-Amir",
4718,12996,14492,aka,"FADLALLAH CHEAITELLY, Fatima",
4719,13002,14494,aka,"MAKHLOUF, Mohammed",
4720,13005,14495,aka,"FERNANDEZ GOMEZ, Ernesto",
4721,13005,14496,aka,"FIGUEROA, Edward",
4722,13005,14497,aka,"FIGUERO GOMEZ, Hassein Eduardo",
4723,13009,14498,aka,DISDA,
4724,13026,14499,aka,MARANGE RESOURCES,
4725,13026,14500,aka,MARANGE RESOURCES LTD,
4726,13026,14501,fka,BLOCK WOOD MINING,
4727,13027,14502,aka,MBADA DIAMOND MINING,
4728,13027,14503,aka,MBADA DIAMONDS,
4729,13027,14504,aka,MBADA,
4730,13027,14505,aka,CONDURANGO INVESTMENTS PVT LTD,
4731,13027,14506,aka,CONDURANGO,
4732,13028,14507,aka,"BENGOETXEA, Jose Antonio Urrutikoetxea",
4733,13028,14508,aka,"TERNERA, Josu",
4734,13029,14509,aka,"AL QARAWI, Saleh Abudullah Saleh",
4735,13029,14510,aka,"AL-QARAWI, Saleh bin Abdullah",
4736,13029,14511,aka,"AL SAGHIR, Akhuk",
4737,13029,14514,aka,"AL QARAWI, Abu Yahya",
4738,13029,14515,aka,"AL-KHEIR, Najm",
4739,13041,14516,aka,KURDISTAN BRIGADES,
4740,13041,14517,aka,KURDISTAN BATTALION OF ISLAMIC STATE IN IRAQ,
4741,13041,14518,aka,KURDISTAN BRIGADE OF AL-QAEDA IN IRAQ,
4742,13057,14525,aka,"CHOUKA, Yasin",
4743,13058,14529,aka,"CHOUKA, Mounir",
4744,13059,14533,aka,"KAR, Mivlut",
4745,13059,14534,aka,"KAR, Mavlut",
4746,13059,14535,aka,"KAR, Mawlud",
4747,13059,14536,aka,"KAR, Meluvet",
4748,13059,14537,aka,"ZIKARA, Mevlut",
4749,13059,14539,aka,"AL UBAYDA, Mulfit Kar Iiyas",
4750,13059,14543,aka,"YUSOV, Yanal",
4751,13059,14547,aka,"ALMANCI, Abdurrahman",
4752,13061,14560,aka,"MURAT, Cernit",
4753,13061,14561,aka,"MURAT, Altig",
4754,13071,14578,aka,SIXTH YAMAGUCHI-GUMI,
4755,13071,14579,aka,ROKUDAIME YAMAGUCHI-GUMI,
4756,13072,14580,aka,"TSUKASA, Shinobu",
4757,13086,14619,aka,"LEONTIEV, Vladislav",
4758,13086,14620,aka,"LEONTIEV, Vlantislav",
4759,13086,14621,aka,"LEONTYEV, Vyacheslav",
4760,13086,14622,aka,"LEONTYEV, Vadim",
4761,13086,14623,aka,"LEONTYEV, Vadik",
4762,13086,36634,aka,"LEONTJEVAS, Vladislavas",
4763,13087,14626,aka,"RAKHIMOV, Gofur-Arslonbek",
4764,13087,14627,aka,"RAKHIMOV, Gafur Akhmedovich",
4765,13087,36638,aka,"RAKHIMOV, Gafur Arslanbek",
4766,13087,36639,aka,"RAKHIMOV, Gofur-Arslonbek Akhmedovich",
4767,13087,36640,aka,"RAKHIMOV, Ghafur Arslambek",
4768,13088,14628,aka,"KHRISTOFOROV, Vasili",
4769,13090,14643,aka,"SHIBLI SHIBLI, Ibrahim",
4770,13091,14645,aka,"ZAITSEV, Alexei",
4771,13091,14646,aka,"ZAYTSEV, Alexey",
4772,13092,14647,aka,"SHAYBAZYAN, Lazar",
4773,13093,14648,aka,"MANUILOV, Alexander",
4774,13093,14649,aka,"MANUYLOV, Alexander",
4775,13095,14657,aka,"ACHWAN, Muhammad",
4776,13095,14658,aka,"AKHWAN, Muhammad",
4777,13095,14659,aka,"ACHWAN, Mochtar",
4778,13095,14660,aka,"AKHWAN, Mochtar",
4779,13095,14661,aka,"AKWAN, Mochtar",
4780,13095,14662,aka,"ACHWAN, Mochdar",
4781,13097,14666,aka,"BASHIR, Abdul Rosyid Ridho",
4782,13097,14667,aka,"BA'ASYIR, Rosyid Ridho",
4783,13097,14668,aka,"BASHIR, Rosyid Ridho",
4784,13097,14669,aka,"BA'ASYIR, Rasyid Ridho",
4785,13097,14670,aka,"BASHIR, Rasyid Ridho",
4786,13097,14671,aka,"BA'ASYIR, Rashid Rida",
4787,13097,14672,aka,"BASHIR, Rashid Rida",
4788,13098,14673,aka,JEMMAH ANSHARUT TAUHID,
4789,13098,14674,aka,JEM'MAH ANSHARUT TAUHID,
4790,13098,14675,aka,JAMAAH ANSHARUT TAUHID,
4791,13098,14676,aka,JAMA'AH ANSHARUT TAUHID,
4792,13098,14677,aka,LASKAR 99,
4793,13099,14679,aka,"SAMAD, Abdul",
4794,13100,14699,aka,SYRIAN DIRECTORATE GENERAL OF RADIO & TELEVISION EST,
4795,13100,14700,aka,GENERAL RADIO AND TELEVISION CORPORATION,
4796,13100,14701,aka,RADIO AND TELEVISION CORPORATION,
4797,13100,14702,aka,RTV SYRIA,
4798,13102,14708,aka,"MEMON, Ibrahim Abdul Razak",
4799,13103,14713,aka,"SHAKEEL, Chota",
4800,13103,14714,aka,"SHAKIL, Chhota",
4801,13103,14715,aka,"MOHIDDIN, Shaikh Shakil Babu",
4802,13103,14716,aka,"AHMED, Sheikh Shakeel",
4803,13104,14717,aka,"OVERDICK MEJIA, Walther",
4804,13105,14720,aka,"AGAJANY, Azimi",
4805,13105,14721,aka,"AGHAJANI, Azimi",
4806,13105,14722,aka,"AGHAJANI, Azim",
4807,13105,14723,aka,"AGHAJANI, Asim",
4808,13105,14724,aka,"ADHAJANI, Azim",
4809,13105,14725,aka,"AQAJANI, Azim",
4810,13106,14726,aka,"TAHMASEBI, Akbar",
4811,13106,14727,aka,"TABATABAEI, Ali Akbar",
4812,13106,14728,aka,"TABATABA'I, Seyed Akbar",
4813,13106,14729,aka,"TAHMAESEBI, Seyed Akbar",
4814,13106,14730,aka,"TABATABAEI, Syed",
4815,13106,14731,aka,"TAHMASEBI, Seyed",
4816,13106,14732,aka,"TABATABAEI, Seyed Akbar",
4817,13106,14733,aka,"TABATABA'IE, Sayyed Ali",
4818,13106,14734,aka,"TABATABAEE, Sayyed Ali",
4819,13107,14735,aka,"NEZHAD, Ismail Akbar",
4820,13107,14736,aka,"AKBARNEJAD, Esmaeil Ghaani",
4821,13107,14737,aka,"QANI, Esmail",
4822,13107,14738,aka,"GHA'ANI, Esma'il",
4823,13107,14739,aka,"GHAANI, Esmail",
4824,13107,14740,aka,"QA'ANI, Esma'il",
4825,13108,14741,aka,"JEGA, Abbas",
4826,13108,14742,aka,"HASSAN, Ali Abbas Othman",
4827,13109,14743,aka,YAS AIR KISH,
4828,13109,14744,aka,YASAIR CARGO AIRLINE,
4829,13109,26502,aka,POUYA AIRLINES,
4830,13109,26503,aka,YAS AIR,
4831,13112,14751,aka,"ADANOF, Munir",
4832,13112,14759,aka,"ADNUF, Munir",
4833,13115,14754,aka,IRAN MARINE INDUSTRIAL COMPANY SSA,
4834,13115,14755,aka,IRAN SADRA,
4835,13115,14756,aka,SHERKATE SANATI DARYAI IRAN,
4836,13115,14757,aka,IRAN SHIP BUILDING CO.,
4837,13115,14758,aka,SADRA,
4838,13120,14761,aka,"GUZMAN LOERA, Alfredo",
4839,13120,14762,aka,"GUZMAN SALAZAR, Alejandro",
4840,13121,14763,aka,"SALAZAR DE GUZMAN, Alejandrina",
4841,13121,14764,aka,"SALAZAR HERNANDEZ DE GUZMAN, Maria",
4842,13121,14765,aka,"SALAZAR HERNANDEZ, Alejandrina",
4843,13121,14766,aka,"SALAZAR HERNANDEZ, Alejandra",
4844,13121,14767,aka,"SALAZAR HERNANDEZ, Maria A",
4845,13121,14768,aka,"HERNANDEZ SALAZAR, Maria A",
4846,13121,14769,aka,"SALAZAR HERNANDEZ, Alejandrina Maria",
4847,13122,14770,aka,SYRIAN INTERNATIONAL ISLAMIC BANK,
4848,13122,14771,aka,SIIB,
4849,13128,14772,aka,NEW AHMADI COMPANY LTD,
4850,13128,14773,aka,NEW AHMADY LTD,
4851,13129,14774,aka,NEW AHMADY LTD. KANDAHAR,
4852,13131,14777,aka,BANK-E EGHTESAD NOVIN,
4853,13131,14778,aka,EN BANK PJSC,
4854,13131,47103,aka,BANK EGHTESAD NOVIN,
4855,13133,14780,aka,BANK-E PASARGAD,
4856,13133,47104,aka,BANK PASARGAD,
4857,13134,14781,aka,BANK-E KARAFARIN,
4858,13135,14782,aka,BANK-E SAMAN,
4859,13136,14783,aka,BANK-E SARMAYEH,
4860,13136,47105,aka,BANK SARMAYEH,
4861,13137,22039,aka,BANK-E TAT,
4862,13140,14786,aka,BANK-E HEKMAT IRANIAN,
4863,13140,47063,aka,BANK HEKMAT IRANIAN,
4864,13141,14787,aka,BANK-E GARDESHGARI,
4865,13141,47107,aka,GARDESHGARI BANK,
4866,13142,14788,aka,BANK-E IRAN ZAMIN,
4867,13143,14789,aka,BANK-E GHARZOLHASANEH MEHR IRAN,
4868,13143,15129,aka,GHARZOLHASANEH MEHR IRAN BANK,
4869,13145,14791,aka,BANK-E TOSE'E TA'AVON,
4870,13145,14792,aka,COOPERATIVE DEVELOPMENT BANK,
4871,13145,47106,aka,TOSE'E TA'AVON BANK,
4872,13146,14793,aka,BANK-E TAAWON MANTAGHEEY-E ESLAMI,
4873,13146,14794,aka,REGIONAL COOPERATION OF THE ISLAMIC BANK FOR DEVELOPMENT AND INVESTMENT,
4874,13148,14801,aka,"GUZMAN SALAZAR, Archivaldo Ivan",
4875,13148,14802,aka,"GUZMAN SALAZAR, Ivan Archibaldo",
4876,13152,14804,aka,DANESHGAH-E SANA'TI-YE MALEK-E ASHTAR,
4877,13152,14805,aka,MALEK ASHTAR UNIVERSITY,
4878,13152,14806,aka,MALEK-E ASHTAR UNIVERSITY,
4879,13152,14807,aka,MALEK ASHTAR INDUSTRIAL UNIVERSITY,
4880,13152,14808,aka,MALEK-E ASHTAR TECHNICAL UNIVERSITY,
4881,13152,14809,aka,MALEK ASHTAR AVIATION UNIVERSTIY COMPLEX,
4882,13152,14810,aka,MALEK ASHTAR UNIVERSITY OF DEFENSE TECHNOLOGY,
4883,13153,14811,aka,"FADWI, Ali",
4884,13156,14812,aka,MINISTRY OF DEFENSE LEGION EXPORT,
4885,13156,14813,aka,MODLEX,
4886,13157,14814,aka,"ISHAQZAI, Rais Abdul Bari",
4887,13157,14815,aka,"IBRAHIM, 'Abd Al-Baqi Muhammad",
4888,13157,14816,aka,"IBRAHIM, 'Abd Labaqi Muhammad",
4889,13157,14817,aka,"BARI, Haji Abdul",
4890,13157,14818,aka,"BARI, Abdul",
4891,13157,14819,aka,"BAKI, Abdul",
4892,13157,14820,aka,"AL-BARI, 'Abd",
4893,13157,14821,aka,"AL-BAKI, 'Abd",
4894,13157,14822,aka,"BAQI, Abdul",
4895,13158,14824,aka,"GUL, Bakhta",
4896,13158,14825,aka,"BAHAR, Bakht Gul",
4897,13165,14840,aka,"MALGASOV, Ymar",
4898,13165,14862,aka,"SHUSHANASHVILI, Iasha Pavlovich",
4899,13166,14842,aka,"SHERMAZASHVILI, Koba",
4900,13167,14846,aka,"SHUSHANASHVILI, Kakha",
4901,13167,14849,aka,"ROSTOV, Nicholas",
4902,13167,14859,aka,"SHUSHANASHVILI, Kajaver",
4903,13167,14860,aka,"SEPIASHVILI, Moshe Israel",
4904,13167,14861,aka,"KOSTOV, Nikolay Lyudmilo",
4905,13168,14850,aka,ABDULLAH AZZAM BRIGADES,
4906,13168,14851,aka,ZIYAD AL-JARRAH BATTALIONS OF THE ABDULLAH AZZAM BRIGADES,
4907,13168,14852,aka,YUSUF AL-'UYAYRI BATTALIONS OF THE ABDULLAH AZZAM BRIGADES,
4908,13168,36371,aka,MARWAN HADID BRIGADES,
4909,13168,36372,aka,MARWAN HADID BRIGADE,
4910,13170,14854,aka,"KELJMENDI, Naser Meto",
4911,13356,24191,aka,"I AND S HOLDING COMPANY, S.A.",
4912,13357,15027,aka,"ROGO, Aboud Mohammad",
4913,13357,15028,aka,"ROGO, Aboud Seif",
4914,13357,15029,aka,"ROGO, Aboud Mohammed",
4915,13357,15030,aka,"ROGO, Sheikh Aboud",
4916,13357,15031,aka,"MUHAMMAD, Aboud Rogo",
4917,13357,15032,aka,"MOHAMED, Aboud Rogo",
4918,13359,22936,aka,"CARDONA DE IBARRA, Mayela",
4919,13365,23575,nka,"COMBUSERVICIOS LOS TRES RIOS, S.A. DE C.V.",
4920,13367,15033,aka,"MUHAMMAD, Suhayl Salim",
4921,13367,15034,aka,"AL-SUDANI, Abu Faris",
4922,13367,15035,aka,"FARIS, Abu",
4923,13367,15036,aka,"ZAYN, Haytham",
4924,13367,15037,aka,"ABDURAHAMAN, Suhayl",
4925,13367,15039,aka,"MUHAMMAD, Sahib",
4926,13367,15040,aka,"UL-ABIDEEN, Zain",
4927,13367,15044,aka,"SALIM, Suhayl",
4928,13368,15045,aka,"SAHAL, Omar",
4929,13368,15046,aka,"AWADH, Omar",
4930,13369,15047,aka,MAKABURI,
4931,13369,15048,aka,"AHMED, Sheikh Abubakar",
4932,13369,15049,aka,"AHMED, Abubaker Shariff",
4933,13369,15050,aka,"SHARIFF, Abu Makaburi",
4934,13369,15051,aka,"SHARIFF, Abubaker",
4935,13369,15052,aka,"AHMED, Abubakar",
4936,13370,15053,aka,"LOPEZ PEREZ, Gricelda",
4937,13370,15054,aka,"PEREZ ROJO, Karla",
4938,13371,15055,aka,"DE HANDAL, Ena",
4939,13374,15056,aka,SYRIAN ARAB CO. FOR ELECTRONIC INDUSTRIES,
4940,13376,23795,aka,"GUBEREX GRIMBERG, Henry",
4941,13377,15057,aka,"GUBEREK RABINOVICH, Isaac",
4942,13378,23429,fka,COMERCIALIZADORA INTERNACIONAL DEL ITSMO S.A.,
4943,13378,23739,fka,C.I. DEL ISTMO S.A.,
4944,13387,15072,aka,ORGANIZATION FOR ENGINEERING INDUSTRIES,
4945,13395,22915,aka,"AL-WAFA, Ali Ibrahim",
4946,13395,22916,aka,"AL-WATFA, Alie Ibrahim",
4947,13395,22917,aka,"AL-WAFA, Alie Ibrahim",
4948,13395,23330,aka,"IBRAHIM, Al Hajj Alie",
4949,13396,22920,aka,"KANAFER, Hisham",
4950,13396,22921,aka,"KANAFER, Hicham",
4951,13396,23331,aka,"KHANAFIR, Hisham",
4952,13396,23332,aka,"KHANAFAR, Hisham",
4953,13405,23578,nka,"GASOLINERAS LA VILLA, S.A. DE C.V.",
4954,13416,22913,aka,"FOUAZ, Abbas",
4955,13416,23333,aka,"FAWWAZ, 'Abbas Abu-Ahmad",
4956,13417,22907,aka,"CHEADE, Ali",
4957,13417,22908,aka,"SHIHADI, Ali",
4958,13417,22910,aka,"CHEHADE, Abou Hassan Ali",
4959,13417,22911,aka,"JAWAD, Abu Hassan",
4960,13417,22912,aka,"JAWAD, Abou Hassan",
4961,13419,15093,aka,PROVENZA RESIDENCIAL,
4962,13420,15094,aka,LA TIJERA PARQUE INDUSTRIAL,
4963,13420,15095,aka,PROVENZA CENTER,
4964,13421,23581,nka,"SERVICIOS Y GASOLINERAS BARRANCOS, S.A. DE C.V.",
4965,13423,22416,aka,"BADREDDINE, Mustafa Youssef",
4966,13423,22417,aka,"BADREDDINE, Mustafa Amine",
4967,13423,22418,aka,"SAAB, Elias Fouad",
4968,13423,22419,aka,"SA'B, Ilyas",
4969,13423,22420,aka,"ISSA, Sami",
4970,13423,22748,aka,"AL FIQAR, Dhu",
4971,13430,15110,aka,SERVICENTRO LA GRAN VIA,
4972,13431,15111,aka,GASOLINERA JESUS MARIA,
4973,13431,15112,aka,TRANSPORTES LC,
4974,13432,15113,aka,OBRA CIVIL Y CARRETERAS,
4975,13434,15114,aka,HOTEL REGENTE,
4976,13434,15115,aka,ESTACION GUADALUPE,
4977,13435,15116,aka,"IMPORTADORA LORENZANA, S.A.",
4978,13436,15117,aka,SERVICENTRO DEL LAGO,
4979,13436,15118,aka,SERVIFIESTAS ELEGANCE,
4980,13439,15125,aka,PENTANE CHEMISTRY INDUSTRIES COMPANY,
4981,13439,15126,aka,PENTANE CHEMISTRY INDUSTRY COMPANY,
4982,13439,15127,aka,PENTANE CHEMISTRY,
4983,13440,15128,aka,SYRIANAIR,
4984,13440,23526,aka,SYRIAN AIR,
4985,13446,23579,nka,"GASOLINERA MULTILOMAS, S.A. DE C.V.",
4986,13465,23577,nka,"GASOLINERA LA CANADA, S.A. DE C.V.",
4987,13466,23580,nka,"GASOLINERA RECURSOS HIDRAULICOS, S.A. DE C.V.",
4988,13471,15147,aka,"MAYALA, Adib",
4989,13471,24188,aka,"ANDRE, Miyal",
4990,13471,27676,aka,"MAYARD, Andre",
4991,15005,21959,aka,ROSHAN SHIRKAT,
4992,15005,21960,aka,ROSHAN SARAFI,
4993,15005,21961,aka,ROSHAN TRADING COMPANY,
4994,15005,21962,aka,RUSHAAN TRADING COMPANY,
4995,15005,21963,aka,MAULAWI AHMED SHAH HAWALA,
4996,15005,21964,aka,MULLAH AHMED SHAH HAWALA,
4997,15005,21965,aka,HAJI AHMAD SHAH HAWALA,
4998,15005,21966,aka,AHMAD SHAH HAWALA,
4999,15006,21968,aka,HAJI KHAIRULLAH-HAJI SATTAR SARAFI,
5000,15006,21969,aka,HAJI KHAIRULLAH AND ABDUL SATTAR AND COMPANY,
5001,15006,21970,aka,HAJI KHAIRULLAH MONEY EXCHANGE,
5002,15006,21971,aka,HAJI KHAIR ULLAH MONEY SERVICE,
5003,15006,21972,aka,HAJI SALAM HAWALA,
5004,15006,21973,aka,HAJI HAKIM HAWALA,
5005,15006,21974,aka,HAJI ALIM HAWALA,
5006,15007,21976,aka,"MANAN, Haji Abdul Satar Haji Abdul",
5007,15007,21977,aka,"SATAR, Haji Abdul",
5008,15007,21978,aka,ABDULASATTAR,
5009,15007,21979,aka,"BARAKZAI, Haji Satar",
5010,15008,21981,aka,"KHAIRULLAH, Haji",
5011,15008,21982,aka,"ULLAH, Haji Khair",
5012,15008,21983,aka,"KHEIRULLAH, Haji",
5013,15008,21984,aka,"KHERULLAH, Haji",
5014,15008,21985,aka,"KARIMULLAH, Haji",
5015,15008,21986,aka,"MOHAMMAD, Hajji Khair",
5016,15009,21988,aka,"BIN MOHAMMED, Abu Mohammed Abubakar",
5017,15009,21990,aka,"BI MUHAMMED, Abu Muhammed Abubakar",
5018,15010,21994,aka,"YASIR, Abu",
5019,15010,21995,aka,"KAMBAR, Abubakar",
5020,15010,21996,aka,"KAMBAR, Abu Yasir",
5021,15011,21998,aka,"BARNAWI, Khalid",
5022,15011,21999,aka,"AL-BARNAWI, Khaled",
5023,15011,22000,aka,"EL-BARNAOUI, Khaled",
5024,15011,22001,aka,"HAFSAT, Abu",
5025,15011,22009,aka,"USMAN, Mohammed",
5026,15014,23576,nka,"GASOLINERA EL CRUCERO LAS TORRES, S.A. DE C.V.",
5027,15016,22020,aka,"CASTRO RODRIGUEZ, Raul",
5028,15020,22025,aka,"VILLA DIAZ, Oscar Domingo",
5029,15036,22153,fka,ABADAN,
5030,15036,40680,fka,SHONA,
5031,15037,23440,fka,ABADEH,
5032,15037,24793,fka,CRYSTAL,
5033,15037,40679,fka,SUNDIAL,
5034,15038,22154,fka,AMOL,
5035,15038,23439,fka,CASTOR,
5036,15038,24789,fka,CHRISTINA,
5037,15038,40677,aka,ARGO 1,
5038,15038,40678,fka,SILVER CLOUD,
5039,15039,22155,fka,ASTANEH,
5040,15039,23441,fka,NEPTUNE,
5041,15039,24763,fka,SEAPRIDE,
5042,15039,40676,fka,ALERT,
5043,15040,23442,fka,ASTARA,
5044,15040,24764,fka,JUPITER,
5045,15040,40675,fka,ABELIA,
5046,15042,40674,fka,DAMAVAND,
5047,15043,22156,fka,DANESH,
5048,15043,24779,fka,LEADERSHIP,
5049,15043,40673,fka,DECESIVE,
5050,15044,40672,fka,DARAB,
5051,15045,22157,fka,DAVAR,
5052,15045,24765,fka,COMPANION,
5053,15045,40671,fka,DAL LAKE,
5054,15046,40669,fka,DAYLAM,
5055,15047,40670,fka,DELVAR,
5056,15048,40668,fka,DENA,
5057,15049,22158,fka,FAEZ,
5058,15049,23443,fka,SATEEN,
5059,15049,24781,fka,MAESTRO,
5060,15049,40667,fka,FIANGA,
5061,15050,22159,fka,HADI,
5062,15050,24766,fka,PIONEER,
5063,15050,40666,fka,ZEUS,
5064,15051,22160,fka,HAMOON,
5065,15051,23480,fka,LENA,
5066,15051,24777,fka,TAMAR,
5067,15051,40665,fka,HALISTIC,
5068,15052,22161,fka,HARAZ,
5069,15052,24768,fka,FREEDOM,
5070,15053,22162,fka,HARSIN,
5071,15053,24769,fka,VALOR,
5072,15054,22163,fka,HATEF,
5073,15054,40663,fka,MAJESTIC,
5074,15055,22164,fka,HENGAM,
5075,15055,23482,fka,LOYAL,
5076,15055,24778,fka,TULAR,
5077,15055,40662,fka,HAPPINESS,
5078,15056,22165,fka,HIRMAND,
5079,15056,23483,fka,HONESTY,
5080,15056,24782,fka,MILLIONAIRE,
5081,15057,22166,fka,HODA,
5082,15057,23484,fka,PRECIOUS,
5083,15057,24770,fka,EXPLORER,
5084,15057,40661,fka,HYDRA,
5085,15058,22167,fka,HOMA,
